DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysOfExposure,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
05-11-23 0:00,05/19/2023 12:00:00 AM,Unauthorized Access,,,University of Puget Sound,15130,,623,Education,,2023,2023,500-999,Unknown,,,,FALSE,,,FALSE,8,Unknown
09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,09/15/2021 12:00:00 AM,California Pizza Kitchen,11251,Ransomware,1095,Business,Retail,2022,2022,"1,000-9,999",Unknown,0,,,TRUE,,,TRUE,61,Unknown
08-02-22 0:00,08/18/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02-03-22 0:00,"Sturm, Ruger & Company, Inc.",13681,Malware,4866,Business,Retail,2023,2023,"1,000-9,999",500+,0,683,683,FALSE,503,180,FALSE,16,500+
03-03-22 0:00,08/16/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02-03-22 0:00,"Burnt Ridge Nursery and Orchards, Inc.",13678,Malware,2619,Business,Retail,2023,2023,"1,000-9,999",500+,0,531,531,FALSE,503,28,FALSE,166,500+
10/22/2021 12:00:00 AM,08/15/2022 12:00:00 AM,Cyberattack,10/22/2021 12:00:00 AM,,"Warner Norcross & Judd, LLP",13664,Ransomware,747,Business,Legal,2023,2023,500-999,Unknown,,0,,FALSE,,,FALSE,297,Unknown
06/14/2022 12:00:00 AM,08-12-22 0:00,Unauthorized Access,06/13/2022 12:00:00 AM,06/14/2022 12:00:00 AM,Overlake Medical Center & Clinics,13663,,519,Health,,2023,2023,500-999,Jan-99,0,1,1,TRUE,1,,TRUE,59,Jan-99
07-11-22 0:00,08-11-22 0:00,Cyberattack,07-10-22 0:00,,Audience Rewards,13662,Ransomware,545,Business,Entertainment,2023,2023,500-999,Unknown,,1,,FALSE,,,FALSE,31,Unknown
11-12-21 0:00,08-03-22 0:00,Cyberattack,11-09-21 0:00,11-12-21 0:00,Marymount Manhattan College,13658,Ransomware,1016,Education,,2023,2023,"1,000-9,999",Jan-99,0,3,3,TRUE,3,,TRUE,264,Jan-99
01-08-22 0:00,08-02-22 0:00,Unauthorized Access,12/28/2021 12:00:00 AM,01-08-22 0:00,Illuminate Education on behalf of Federal Way School Distric,13650,,36773,Education,,2023,2023,"10,000-49,999",Jan-99,0,11,11,TRUE,11,,TRUE,206,Jan-99
06/26/2022 12:00:00 AM,07/28/2022 12:00:00 AM,Cyberattack,,,Whatcom County Library System,13649,Ransomware,630,Government,,2023,2023,500-999,Unknown,,,,FALSE,,,FALSE,32,Unknown
04/28/2022 12:00:00 AM,07/27/2022 12:00:00 AM,Cyberattack,04/27/2022 12:00:00 AM,04/28/2022 12:00:00 AM,"OneTouchPoint, Inc.",13648,Ransomware,1321,Business,Other,2023,2023,"1,000-9,999",Jan-99,0,1,1,TRUE,1,,TRUE,90,Jan-99
04/21/2022 12:00:00 AM,07/26/2022 12:00:00 AM,Cyberattack,04/21/2022 12:00:00 AM,05-01-22 0:00,DigiPen Institute of Technology,13647,Ransomware,5164,Education,,2023,2023,"1,000-9,999",Jan-99,10,0,10,TRUE,10,,FALSE,96,Jan-99
12/23/2021 12:00:00 AM,08-05-22 0:00,Cyberattack,11/29/2021 12:00:00 AM,,R. R. Donnelley & Sons Company (RRD),13645,Phishing,648,Business,Professional Services,2023,2023,500-999,Unknown,,24,,FALSE,,,FALSE,225,Unknown
03/17/2022 12:00:00 AM,06/27/2022 12:00:00 AM,Unauthorized Access,01/19/2022 12:00:00 AM,03/17/2022 12:00:00 AM,"Avamere Health Services, LLC ",13622,,65076,Health,,2022,2022,"50,000-999,999",Jan-99,0,57,57,TRUE,57,,TRUE,102,Jan-99
04/15/2022 12:00:00 AM,06/14/2022 12:00:00 AM,Cyberattack,12-04-21 0:00,12-04-21 0:00,"Sight Partners Physicians, P.C.",13508,Unclear/unknown,83848,Health,,2022,2022,"50,000-999,999",100-199,0,132,132,FALSE,0,132,FALSE,60,0
12/27/2021 12:00:00 AM,06-10-22 0:00,Cyberattack,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,Alliance Physical Therapy Partners,13506,Ransomware,2162,Health,,2022,2022,"1,000-9,999",Jan-99,0,4,4,TRUE,4,,TRUE,165,Jan-99
05/14/2022 12:00:00 AM,06-08-22 0:00,Unauthorized Access,05-07-22 0:00,05-07-22 0:00,"Choice Health Insurance, LLC",13505,,1844,Health,,2022,2022,"1,000-9,999",Jan-99,0,7,7,FALSE,0,7,FALSE,25,0
12-03-21 0:00,06/17/2022 12:00:00 AM,Unauthorized Access,12-03-21 0:00,12-04-21 0:00,"Flagstar Bank, FSB",13499,,34026,Finance,,2022,2022,"10,000-49,999",Jan-99,1,0,1,TRUE,1,,FALSE,196,Jan-99
12/18/2021 12:00:00 AM,06/23/2022 12:00:00 AM,Cyberattack,05/21/2021 12:00:00 AM,12/18/2021 12:00:00 AM,Great Smoky Mountains Association,13498,Malware,2862,Non-Profit/Charity,,2022,2022,"1,000-9,999",200-299,0,211,211,TRUE,211,,TRUE,187,200-299
05-04-22 0:00,06/22/2022 12:00:00 AM,Unauthorized Access,12/28/2021 12:00:00 AM,01-08-22 0:00,Renton School District,13493,,20509,Education,,2022,2022,"10,000-49,999",100-199,0,127,127,FALSE,11,116,FALSE,49,Jan-99
04/20/2022 12:00:00 AM,06/15/2022 12:00:00 AM,Cyberattack,03/31/2022 12:00:00 AM,04/24/2022 12:00:00 AM,Baptist Medical Center,13492,Malware,920,Health,,2022,2022,500-999,Jan-99,4,20,24,TRUE,24,,FALSE,56,Jan-99
03/28/2022 12:00:00 AM,06-06-22 0:00,Cyberattack,01/23/2022 12:00:00 AM,04-05-22 0:00,Numrich Gun Parts Corporation,13472,Malware,1327,Business,Retail,2022,2022,"1,000-9,999",Jan-99,8,64,72,TRUE,72,,FALSE,70,Jan-99
03-10-22 0:00,06-03-22 0:00,Cyberattack,03-10-22 0:00,03/17/2022 12:00:00 AM,"On Deck Capital, Inc.",13471,Other,1157,Finance,,2022,2022,"1,000-9,999",Jan-99,7,0,7,TRUE,7,,FALSE,85,Jan-99
04-05-22 0:00,06-03-22 0:00,Cyberattack,04-05-22 0:00,04-05-22 0:00,Kaiser Foundation Health Plan of Washington,13470,Phishing,69589,Health,,2022,2022,"50,000-999,999",0,0,0,0,TRUE,0,,TRUE,59,0
10/20/2021 12:00:00 AM,06-03-22 0:00,Theft or Mistake,11-01-21 0:00,11-06-21 0:00,Varsity Tutors LLC,13469,,655,Business,Other,2022,2022,500-999,Jan-99,17,-12,5,TRUE,5,,FALSE,226,Jan-99
04/21/2022 12:00:00 AM,06-02-22 0:00,Cyberattack,06-01-21 0:00,01/19/2022 12:00:00 AM,Rainier Arms,13468,Malware,6493,Business,Retail,2022,2022,"1,000-9,999",300-399,0,324,324,FALSE,232,92,FALSE,42,200-299
02/21/2021 12:00:00 AM,06-02-22 0:00,Cyberattack,02-02-21 0:00,02/21/2021 12:00:00 AM,The Lanier Law Firm  ,13467,Ransomware,1479,Business,Legal,2022,2022,"1,000-9,999",Jan-99,0,19,19,TRUE,19,,TRUE,466,Jan-99
12/17/2021 12:00:00 AM,05/27/2022 12:00:00 AM,Cyberattack,12-10-21 0:00,12/14/2021 12:00:00 AM,Lower LLC,13450,Ransomware,3806,Finance,,2022,2022,"1,000-9,999",Jan-99,0,7,7,FALSE,4,3,FALSE,161,Jan-99
11/18/2021 12:00:00 AM,05/27/2022 12:00:00 AM,Cyberattack,11-04-21 0:00,11/18/2021 12:00:00 AM,"Private Client Services, LLC",13449,Phishing,518,Finance,,2022,2022,500-999,Jan-99,0,14,14,TRUE,14,,TRUE,190,Jan-99
10/17/2021 12:00:00 AM,04/27/2022 12:00:00 AM,Unauthorized Access,,,"Medscan Laboratory, Inc. (Adaptive Health Integrations",13448,,2968,Health,,2022,2022,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,192,Unknown
12/13/2021 12:00:00 AM,05/26/2022 12:00:00 AM,Cyberattack,12-03-21 0:00,12/15/2021 12:00:00 AM,"Shutterfly, LLC",13447,Ransomware,1273,Business,Retail,2022,2022,"1,000-9,999",Jan-99,2,10,12,TRUE,12,,FALSE,164,Jan-99
02/25/2022 12:00:00 AM,05/26/2022 12:00:00 AM,Unauthorized Access,12/29/2020 12:00:00 AM,03-01-22 0:00,Aon Plc,13446,,6889,Finance,,2022,2022,"1,000-9,999",400-499,4,423,427,TRUE,427,,FALSE,90,400-499
03/26/2022 12:00:00 AM,05/25/2022 12:00:00 AM,Unauthorized Access,03/25/2022 12:00:00 AM,03/26/2022 12:00:00 AM,Fred Hutchinson Cancer Center,13445,,78834,Health,,2022,2022,"50,000-999,999",Jan-99,0,1,1,TRUE,1,,TRUE,60,Jan-99
04/25/2022 12:00:00 AM,05/25/2022 12:00:00 AM,Cyberattack,03/26/2022 12:00:00 AM,04-01-22 0:00,"Elephant Insurance Services, LLC",13444,Other,937,Business,Other,2022,2022,500-999,Jan-99,0,30,30,FALSE,6,24,FALSE,30,Jan-99
12/31/2021 12:00:00 AM,04-08-22 0:00,Unauthorized Access,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,EMC National Life Company,13407,,2666,Finance,,2022,2022,"1,000-9,999",Jan-99,0,3,3,FALSE,2,1,FALSE,98,Jan-99
02/13/2023 12:00:00 AM,03/30/2023 12:00:00 AM,Cyberattack,12-10-22 0:00,03/17/2023 12:00:00 AM,"TMX Finance Corporate Services, Inc. & affiliates",14893,Malware,571,Finance,,2023,2023,500-999,Jan-99,32,65,97,TRUE,97,,FALSE,45,Jan-99
11/16/2022 12:00:00 AM,03/30/2023 12:00:00 AM,Theft or Mistake,07/13/2022 12:00:00 AM,12-09-22 0:00,"Svanaco, Inc. dba Americaneagle.com",14892,,1475,Business,Software,2023,2023,"1,000-9,999",100-199,23,126,149,TRUE,149,,FALSE,134,100-199
02-04-23 0:00,03/24/2023 12:00:00 AM,Unauthorized Access,02-01-23 0:00,02-06-23 0:00,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",14891,,12510,Finance,,2023,2023,"10,000-49,999",Jan-99,2,3,5,TRUE,5,,FALSE,48,Jan-99
02-09-22 0:00,08-01-22 0:00,Unauthorized Access,01/14/2022 12:00:00 AM,02/13/2022 12:00:00 AM,Camping World / Good Sam (CWGS),14044,,549,Business,Retail,2023,2023,500-999,Jan-99,4,26,30,TRUE,30,,FALSE,173,Jan-99
07/18/2022 12:00:00 AM,10/31/2022 12:00:00 AM,Unauthorized Access,07-11-22 0:00,07/18/2022 12:00:00 AM,"Beyond 79, LLC",14013,,1664,Finance,,2023,2023,"1,000-9,999",Jan-99,0,7,7,TRUE,7,,TRUE,105,Jan-99
04/15/2021 12:00:00 AM,10/21/2022 12:00:00 AM,Unauthorized Access,06/25/2019 12:00:00 AM,01-08-22 0:00,Vivendi Ticketing US LLS d/b/a See Tickets US,14012,,7841,Business,Entertainment,2023,2023,"1,000-9,999",500+,268,660,928,TRUE,928,,FALSE,554,500+
08/19/2021 12:00:00 AM,10/17/2022 12:00:00 AM,Unauthorized Access,08/19/2021 12:00:00 AM,,Barran Liebman LLP,13997,,2707,Business,Legal,2023,2023,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,424,Unknown
09-01-22 0:00,11-01-22 0:00,Unauthorized Access,08/22/2022 12:00:00 AM,08/31/2022 12:00:00 AM,"Alta Forest Products, LLC",13994,,1635,Business,Retail,2023,2023,"1,000-9,999",Jan-99,0,10,10,FALSE,9,1,FALSE,61,Jan-99
08-02-22 0:00,09/30/2022 12:00:00 AM,Cyberattack,06-01-22 0:00,08-03-22 0:00,focusIT,13868,Phishing,4902,Business,Other,2023,2023,"1,000-9,999",Jan-99,1,62,63,TRUE,63,,FALSE,59,Jan-99
08-12-22 0:00,09/29/2022 12:00:00 AM,Unauthorized Access,05/17/2022 12:00:00 AM,05/31/2022 12:00:00 AM,"City of Tucson, AZ",13867,,664,Government,,2023,2023,500-999,Jan-99,0,87,87,FALSE,14,73,FALSE,48,Jan-99
07/29/2022 12:00:00 AM,10-04-22 0:00,Cyberattack,09-06-22 0:00,09-06-22 0:00,Whitworth University,13865,Ransomware,41746,Education,,2023,2023,"10,000-49,999",0,39,-39,0,TRUE,0,,FALSE,67,0
02-03-22 0:00,09/29/2022 12:00:00 AM,Cyberattack,02-01-22 0:00,02-03-22 0:00,"Swissport North America, Inc.",13863,Ransomware,1131,Business,Other,2023,2023,"1,000-9,999",Jan-99,0,2,2,TRUE,2,,TRUE,238,Jan-99
08/24/2022 12:00:00 AM,09/22/2022 12:00:00 AM,Cyberattack,05/18/2022 12:00:00 AM,06-02-22 0:00,University of Washington/UW Medicine,13862,Ransomware,3707,Health,,2023,2023,"1,000-9,999",Jan-99,0,98,98,FALSE,15,83,FALSE,29,Jan-99
06/30/2022 12:00:00 AM,09/21/2022 12:00:00 AM,Cyberattack,05/18/2022 12:00:00 AM,06-01-22 0:00,Seattle Children's Hospital,13846,Ransomware,6240,Health,,2023,2023,"1,000-9,999",Jan-99,0,43,43,FALSE,14,29,FALSE,83,Jan-99
12-02-21 0:00,09/15/2022 12:00:00 AM,Cyberattack,10/30/2021 12:00:00 AM,11/17/2021 12:00:00 AM,"WellDyneRx, LLC",13845,Phishing,585,Health,,2023,2023,500-999,Jan-99,0,33,33,FALSE,18,15,FALSE,287,Jan-99
07/29/2022 12:00:00 AM,09-11-22 0:00,Cyberattack,09/20/2020 12:00:00 AM,02-02-22 0:00,Silver Superstore ,13844,Malware,927,Business,Retail,2023,2023,500-999,500+,0,677,677,FALSE,500,177,FALSE,44,500+
09-07-22 0:00,09-09-22 0:00,Unauthorized Access,11-05-21 0:00,04-05-22 0:00,"U-Haul International, Inc.",13843,,61770,Business,Other,2023,2023,"50,000-999,999",300-399,0,306,306,FALSE,151,155,FALSE,2,100-199
08-04-21 0:00,09-09-22 0:00,Cyberattack,12/22/2020 12:00:00 AM,08-03-21 0:00,"Radiology Associates of Albuquerque and Advanced Imaging, LL",13842,Ransomware,882,Health,,2023,2023,500-999,200-299,0,225,225,FALSE,224,1,FALSE,401,200-299
07/28/2022 12:00:00 AM,09-02-22 0:00,Cyberattack,07/22/2022 12:00:00 AM,07/29/2022 12:00:00 AM,"Samsung Electronics America, Inc. ",13840,Unclear/unknown,174929,Business,Other,2023,2023,"50,000-999,999",Jan-99,1,6,7,TRUE,7,,FALSE,36,Jan-99
07/29/2022 12:00:00 AM,09-01-22 0:00,Cyberattack,09/18/2020 12:00:00 AM,02-03-22 0:00,Vermont Nut Free Chocolates,13836,Malware,521,Business,Retail,2023,2023,500-999,500+,0,679,679,FALSE,503,176,FALSE,34,500+
02/27/2022 12:00:00 AM,08/29/2022 12:00:00 AM,Cyberattack,02-09-22 0:00,02/27/2022 12:00:00 AM,"Bridgestone Americas, Inc.",13835,Ransomware,1066,Business,Manufacturing,2023,2023,"1,000-9,999",Jan-99,0,18,18,TRUE,18,,TRUE,183,Jan-99
07/26/2022 12:00:00 AM,09-12-22 0:00,Cyberattack,09/17/2020 12:00:00 AM,02-03-22 0:00,Wilson's Gun Shop Inc. d/b/a Wilson Combat,13825,Malware,3788,Business,Retail,2023,2023,"1,000-9,999",500+,0,677,677,FALSE,504,173,FALSE,48,500+
08/21/2022 12:00:00 AM,09/20/2022 12:00:00 AM,Unauthorized Access,04/27/2022 12:00:00 AM,05-03-22 0:00,"Newcourse Communications, Inc.",13824,,13214,Finance,,2023,2023,"10,000-49,999",100-199,0,116,116,FALSE,6,110,FALSE,30,Jan-99
08-05-22 0:00,09-08-22 0:00,Unauthorized Access,05-07-22 0:00,,"Humana, Inc.",13823,,639,Health,,2023,2023,500-999,Unknown,,90,,FALSE,,,FALSE,34,Unknown
07/20/2022 12:00:00 AM,08/29/2022 12:00:00 AM,Unauthorized Access,01-03-21 0:00,07/19/2022 12:00:00 AM,"Neopets, Inc.",13822,,788415,Business,Entertainment,2023,2023,"50,000-999,999",500+,0,563,563,FALSE,562,1,FALSE,40,500+
10/22/2021 12:00:00 AM,08/26/2022 12:00:00 AM,Cyberattack,10/22/2021 12:00:00 AM,,"Warner Norcross & Judd, LLP",13820,Ransomware,780,Business,Legal,2023,2023,500-999,Unknown,,0,,FALSE,,,FALSE,308,Unknown
07/21/2022 12:00:00 AM,08/26/2022 12:00:00 AM,Cyberattack,06-01-22 0:00,07/22/2022 12:00:00 AM,"Nelnet Servicing, LLC",13732,Other,35151,Business,Other,2023,2023,"10,000-49,999",Jan-99,1,50,51,TRUE,51,,FALSE,36,Jan-99
08-04-22 0:00,08/26/2022 12:00:00 AM,Unauthorized Access,05/26/2022 12:00:00 AM,07-12-22 0:00,KeyBank,13731,,54295,Finance,,2023,2023,"50,000-999,999",Jan-99,0,70,70,FALSE,47,23,FALSE,22,Jan-99
06-06-22 0:00,07/25/2022 12:00:00 AM,Unauthorized Access,,,Boeing Employees Credit Union,13705,,305987,Finance,,2023,2023,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,49,Unknown
08-01-23 0:00,08/31/2023 12:00:00 AM,Cyberattack,08-01-23 0:00,08-01-23 0:00,Topgolf Callaway Brands Corp.,15726,Ransomware,14048,Business,Retail,2024,2024,"10,000-49,999",0,0,0,0,TRUE,0,,TRUE,30,0
05/31/2023 12:00:00 AM,09/22/2023 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,05/31/2023 12:00:00 AM,Financial Institution Service Corporation,15681,Other,2140,Finance,,2024,2024,"1,000-9,999",Jan-99,0,1,1,TRUE,1,,TRUE,114,Jan-99
06-04-23 0:00,09/25/2023 12:00:00 AM,Unauthorized Access,,,Data Media Associates,15677,,657,Business,Professional Services,2024,2024,500-999,Unknown,,,,FALSE,,,FALSE,113,Unknown
06-09-23 0:00,09/25/2023 12:00:00 AM,Cyberattack,06-09-23 0:00,,Spinal and Sports Care Clinic,15676,Ransomware,1089,Health,,2024,2024,"1,000-9,999",Unknown,,0,,FALSE,,,FALSE,108,Unknown
05/30/2023 12:00:00 AM,08/25/2023 12:00:00 AM,Unauthorized Access,05/27/2023 12:00:00 AM,05/31/2023 12:00:00 AM,"Maximus, Inc.",15654,,23374,Business,Web Services,2024,2024,"10,000-49,999",Jan-99,1,3,4,TRUE,4,,FALSE,87,Jan-99
12/29/2022 12:00:00 AM,08/31/2023 12:00:00 AM,Unauthorized Access,12-01-22 0:00,01/25/2023 12:00:00 AM,UnitedHealthcare (Devine Joshua),15653,,18418,Finance,,2024,2024,"10,000-49,999",Jan-99,27,28,55,TRUE,55,,FALSE,245,Jan-99
05/31/2023 12:00:00 AM,08/14/2023 12:00:00 AM,Unauthorized Access,05/29/2023 12:00:00 AM,05/30/2023 12:00:00 AM,"Milliman, Inc.",15644,,2337,Business,Other,2024,2024,"1,000-9,999",Jan-99,0,2,2,FALSE,1,1,FALSE,75,Jan-99
03/20/2023 12:00:00 AM,08/29/2023 12:00:00 AM,Cyberattack,01-05-23 0:00,03/21/2023 12:00:00 AM,F21 OpcO LLC (d/b/a Forever 21),15600,Ransomware,9759,Business,Retail,2024,2024,"1,000-9,999",Jan-99,1,74,75,TRUE,75,,FALSE,162,Jan-99
08/14/2023 12:00:00 AM,09-05-23 0:00,Cyberattack,,08/14/2023 12:00:00 AM,North Star Tax & Accounting,15599,Other,1979,Finance,,2024,2024,"1,000-9,999",Unknown,0,,,TRUE,,,TRUE,22,Unknown
06/20/2023 12:00:00 AM,09-06-23 0:00,Cyberattack,05/29/2023 12:00:00 AM,06-02-23 0:00,Delaware Life Insurance Company,15585,Other,4488,Finance,Other,2024,2024,"1,000-9,999",Jan-99,0,22,22,FALSE,4,18,FALSE,78,Jan-99
05/16/2023 12:00:00 AM,09-05-23 0:00,Unauthorized Access,02/28/2023 12:00:00 AM,07-02-23 0:00,Vivendi Ticketing US LLC d/b/a See Tickets,15584,,16450,Business,Entertainment,2024,2024,"10,000-49,999",100-199,47,77,124,TRUE,124,,FALSE,112,100-199
07-11-23 0:00,08/31/2023 12:00:00 AM,Cyberattack,07-11-23 0:00,08/20/2023 12:00:00 AM,The Estée Lauder Companies Inc.,15578,Other,150535,Business,Cosmetic,2024,2024,"50,000-999,999",Jan-99,40,0,40,TRUE,40,,FALSE,51,Jan-99
06/27/2023 12:00:00 AM,08/30/2023 12:00:00 AM,Unauthorized Access,05/31/2023 12:00:00 AM,05/31/2023 12:00:00 AM,CareSource,15577,,581,Health,,2024,2024,500-999,Jan-99,0,27,27,FALSE,0,27,FALSE,64,0
07-06-23 0:00,08/24/2023 12:00:00 AM,Cyberattack,05/29/2023 12:00:00 AM,05/30/2023 12:00:00 AM,New York Life Insurance Company,15576,Other,1622,Finance,,2024,2024,"1,000-9,999",Jan-99,0,38,38,FALSE,1,37,FALSE,49,Jan-99
05/31/2023 12:00:00 AM,08/24/2023 12:00:00 AM,Unauthorized Access,05/30/2023 12:00:00 AM,05/31/2023 12:00:00 AM,"Chevron Federal Credit Union (""CFCU"")",15574,,947,Finance,,2024,2024,500-999,Jan-99,0,1,1,TRUE,1,,TRUE,85,Jan-99
06-12-23 0:00,08/23/2023 12:00:00 AM,Unauthorized Access,05/27/2023 12:00:00 AM,05/30/2023 12:00:00 AM,"Sovos Compliance, LLC",15569,,11103,Finance,,2024,2024,"10,000-49,999",Jan-99,0,16,16,FALSE,3,13,FALSE,72,Jan-99
02/22/2023 12:00:00 AM,08/25/2023 12:00:00 AM,Cyberattack,01/16/2023 12:00:00 AM,02/22/2023 12:00:00 AM,"PurFoods, LLC",15559,Ransomware,9094,Business,Other,2024,2024,"1,000-9,999",Jan-99,0,37,37,TRUE,37,,TRUE,184,Jan-99
05/31/2023 12:00:00 AM,08/21/2023 12:00:00 AM,Cyberattack,05/28/2023 12:00:00 AM,05/30/2023 12:00:00 AM,Oak Ridge Associated Universities,15558,Other,1671,Education,,2024,2024,"1,000-9,999",Jan-99,0,3,3,FALSE,2,1,FALSE,82,Jan-99
03-07-23 0:00,08/23/2023 12:00:00 AM,Cyberattack,03-02-23 0:00,03-07-23 0:00,R&B Corporation of Virginia d/b/a Credit Control Corporation,15536,Ransomware,1564,Business,Other,2024,2024,"1,000-9,999",Jan-99,0,5,5,TRUE,5,,TRUE,169,Jan-99
06/22/2023 12:00:00 AM,08/23/2023 12:00:00 AM,Cyberattack,05/29/2023 12:00:00 AM,05/31/2023 12:00:00 AM,Sun Life,15535,Ransomware,4526,Business,Other,2024,2024,"1,000-9,999",Jan-99,0,24,24,FALSE,2,22,FALSE,62,Jan-99
05/31/2023 12:00:00 AM,08/24/2023 12:00:00 AM,Unauthorized Access,05/28/2023 12:00:00 AM,05/28/2023 12:00:00 AM,Cognisight (Providence ElderPlace - Washington),15534,,542,Health,,2024,2024,500-999,Jan-99,0,3,3,FALSE,0,3,FALSE,85,0
06-04-23 0:00,08/21/2023 12:00:00 AM,Cyberattack,05/31/2023 12:00:00 AM,06-01-23 0:00,Unum Group,15529,Other,4186,Finance,,2024,2024,"1,000-9,999",Jan-99,0,4,4,FALSE,1,3,FALSE,78,Jan-99
02-03-23 0:00,08/16/2023 12:00:00 AM,Cyberattack,01/31/2023 12:00:00 AM,02-03-23 0:00,"Regal Securities, Inc",15528,Ransomware,600,Finance,,2024,2024,500-999,Jan-99,0,3,3,TRUE,3,,TRUE,194,Jan-99
06/30/2023 12:00:00 AM,08-11-23 0:00,Cyberattack,,,"EP Global Production Solutions, LLC",15524,Ransomware,2758,Business,Other,2024,2024,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,42,Unknown
06/21/2023 12:00:00 AM,08-11-23 0:00,Cyberattack,,,"Fidelity National Information Services, Inc. / Umpqua Bank",15493,Malware,145274,Finance,,2024,2024,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,51,Unknown
01/17/2023 12:00:00 AM,08-11-23 0:00,Unauthorized Access,12-12-22 0:00,01/17/2023 12:00:00 AM,Hub International Limited,15492,,30632,Business,Other,2024,2024,"10,000-49,999",Jan-99,0,36,36,TRUE,36,,TRUE,206,Jan-99
03/14/2023 12:00:00 AM,08-11-23 0:00,Cyberattack,03-12-23 0:00,03/13/2023 12:00:00 AM,"BrightSpring Health Services, Inc. ",15491,Ransomware,28194,Health,,2024,2024,"10,000-49,999",Jan-99,0,2,2,FALSE,1,1,FALSE,150,Jan-99
07-05-23 0:00,08-10-23 0:00,Theft or Mistake,07-06-21 0:00,05/24/2023 12:00:00 AM,"IEC Group Inc., dba AmeriBen",15490,,662,Health,,2024,2024,500-999,500+,0,729,729,FALSE,687,42,FALSE,36,500+
05/31/2023 12:00:00 AM,08-10-23 0:00,Cyberattack,05/29/2023 12:00:00 AM,05/30/2023 12:00:00 AM,MassMutual Ascend Life Insurance Company,15489,Other,18675,Business,Other,2024,2024,"10,000-49,999",Jan-99,0,2,2,FALSE,1,1,FALSE,71,Jan-99
05-12-23 0:00,08-09-23 0:00,Cyberattack,04/25/2023 12:00:00 AM,05-12-23 0:00,"Associated Materials, LLC",15488,Ransomware,660,Business,Manufacturing,2024,2024,500-999,Jan-99,0,17,17,TRUE,17,,TRUE,89,Jan-99
05/31/2023 12:00:00 AM,08-09-23 0:00,Cyberattack,05/27/2023 12:00:00 AM,05/31/2023 12:00:00 AM,Ernst & Young LLP,15481,Other,1129,Business,Professional Services,2024,2024,"1,000-9,999",Jan-99,0,4,4,TRUE,4,,TRUE,70,Jan-99
05/31/2023 12:00:00 AM,08-09-23 0:00,Cyberattack,05/28/2023 12:00:00 AM,05/28/2023 12:00:00 AM,"American National Group, LLC and its insurance subsidiaries ",15480,Other,24274,Finance,,2024,2024,"10,000-49,999",Jan-99,0,3,3,FALSE,0,3,FALSE,70,0
06/13/2023 12:00:00 AM,08-04-23 0:00,Cyberattack,05/27/2023 12:00:00 AM,05/31/2023 12:00:00 AM,MidFirst Bank,15466,Other,6097,Finance,,2024,2024,"1,000-9,999",Jan-99,0,17,17,FALSE,4,13,FALSE,52,Jan-99
07-10-23 0:00,08-03-23 0:00,Cyberattack,03-01-23 0:00,06-02-23 0:00,"Etz Hayim Holdings, S.P.C. d/b/a Lazarus Natural",15465,Other,1940,Business,Retail,2024,2024,"1,000-9,999",100-199,0,131,131,FALSE,93,38,FALSE,24,Jan-99
06-09-23 0:00,08-02-23 0:00,Cyberattack,05/29/2023 12:00:00 AM,05/30/2023 12:00:00 AM,TIAA-CREF Life Insurance Company,15464,Ransomware,904,Finance,,2024,2024,500-999,Jan-99,0,11,11,FALSE,1,10,FALSE,54,Jan-99
05/19/2023 12:00:00 AM,08-01-23 0:00,Unauthorized Access,,05/18/2023 12:00:00 AM,Progressive Casualty Insurance Company,15463,,8325,Business,Other,2024,2024,"1,000-9,999",Unknown,0,,,FALSE,,1,FALSE,74,Unknown
07-05-23 0:00,08-01-23 0:00,Theft or Mistake,06/29/2023 12:00:00 AM,07-05-23 0:00,HCA Healthcare,15461,,7500,Health,,2024,2024,"1,000-9,999",Jan-99,0,6,6,TRUE,6,,TRUE,27,Jan-99
06-07-23 0:00,07/28/2023 12:00:00 AM,Unauthorized Access,05/29/2023 12:00:00 AM,05/30/2023 12:00:00 AM,The Global Atlantic Financial Group LLC,15460,,62433,Finance,,2024,2024,"50,000-999,999",Jan-99,0,9,9,FALSE,1,8,FALSE,51,Jan-99
